X,Y,Z,start,end
20574.702353855013,173688.6255177935,-62774.94722885517,2023-12-03T06:23:30.000000000,2023-12-03T07:23:30.000000000
19173.351547402533,174230.8199026875,-62950.54089804455,2023-12-03T07:23:30.000000000,2023-12-03T08:23:30.000000000
17757.482745409867,174635.94139040698,-63075.75817097388,2023-12-03T08:23:30.000000000,2023-12-03T09:23:30.000000000
16328.085561980624,174904.31782202664,-63150.72417561005,2023-12-03T09:23:30.000000000,2023-12-03T10:23:30.000000000
14886.124331335774,175036.0823479174,-63175.498250004544,2023-12-03T10:23:30.000000000,2023-12-03T11:23:30.000000000
13432.54133428765,175031.17303060842,-63150.0700738566,2023-12-03T11:23:30.000000000,2023-12-03T12:23:30.000000000
11968.266983650403,174889.33641774344,-63074.36078866041,2023-12-03T12:23:30.000000000,2023-12-03T13:23:30.000000000
10494.219700107771,174610.11937592432,-62948.22166383285,2023-12-03T13:23:30.000000000,2023-12-03T14:23:30.000000000
9011.316275442345,174192.8691136896,-62771.431468607065,2023-12-03T14:23:30.000000000,2023-12-03T15:23:30.000000000
7520.482798209445,173636.73295919102,-62543.69854984569,2023-12-03T15:23:30.000000000,2023-12-03T16:23:30.000000000
6022.65244086669,172940.6412851221,-62264.657555493286,2023-12-03T16:23:30.000000000,2023-12-03T17:23:30.000000000
4518.77473516381,172103.30257830108,-61933.86331778134,2023-12-03T17:23:30.000000000,2023-12-03T18:23:30.000000000
3009.8283121390355,171123.19910743955,-61550.79111335515,2023-12-03T18:23:30.000000000,2023-12-03T19:23:30.000000000
1496.82616751494,169998.57032629746,-61114.83131420944,2023-12-03T19:23:30.000000000,2023-12-03T20:23:30.000000000
-19.175612478333257,168727.39789572792,-60625.283877195885,2023-12-03T20:23:30.000000000,2023-12-03T21:23:30.000000000
-1505.431664235374,167339.025597146,-60093.432872768826,2023-12-03T21:23:30.000000000,2023-12-03T22:21:19.115091500
-4807.737165297298,163736.8356105281,-58722.89417983298,2023-12-03T23:59:55.000000000,2023-12-04T00:05:45.000000000
-13280.054668535791,150795.22031793743,-53858.8877978898,2023-12-04T05:39:00.000000000,2023-12-04T05:43:25.000000000
52115.77117625868,93466.70825297166,-35182.946455498255,2023-12-05T15:57:25.000000000,2023-12-05T16:07:55.000000000
50731.475657156836,132131.43132453196,-49058.93599359628,2023-12-05T23:46:05.000000000,2023-12-06T00:46:05.000000000
50415.53162773447,134134.65279473108,-49769.54673945938,2023-12-06T00:46:05.000000000,2023-12-06T00:58:35.000000000
31930.4737891324,171007.80618836748,-62346.229636148564,2023-12-06T14:11:57.117876500,2023-12-06T15:11:57.117876500
35921.13021834394,168628.12591737614,-61651.35845881832,2023-12-06T15:11:57.117876500,2023-12-06T16:11:57.117876500
34650.76062041727,169762.8793729792,-62009.46489335529,2023-12-06T16:11:57.117876500,2023-12-06T17:11:57.117876500
33353.20794537903,170758.9747237003,-62316.119416490576,2023-12-06T17:11:57.117876500,2023-12-06T18:11:57.117876500
32029.69389905281,171617.42202527614,-62571.721360790245,2023-12-06T18:11:57.117876500,2023-12-06T19:11:57.117876500
30681.36909182409,172339.01984785803,-62776.59494265514,2023-12-06T19:11:57.117876500,2023-12-06T20:11:57.117876500
29309.32608330581,172924.36586075227,-62930.99030796742,2023-12-06T20:11:57.117876500,2023-12-06T21:11:57.117876500
27914.60332687452,173373.85712815105,-63035.087307931084,2023-12-06T21:11:57.117876500,2023-12-06T22:11:57.117876500
26498.196748334405,173687.6980714674,-63088.995521322664,2023-12-06T22:11:57.117876500,2023-12-06T23:11:57.117876500
25061.062929691165,173865.89762691158,-63092.75586930733,2023-12-06T23:11:57.117876500,2023-12-07T00:11:57.117876500
23604.131586688578,173908.2760609304,-63046.339955196236,2023-12-07T00:11:57.117876500,2023-12-07T01:11:57.117876500
16370.07909789598,171441.41348462657,-61843.728981765664,2023-12-07T01:11:57.117876500,2023-12-07T02:11:57.117876500
20634.472029587174,173583.8692615794,-62802.52180202829,2023-12-07T02:11:57.117876500,2023-12-07T03:11:57.117876500
19123.500527985725,173215.73729632507,-62604.71226528964,2023-12-07T03:11:57.117876500,2023-12-07T04:11:57.117876500
17596.26188004487,172709.08281051033,-62355.91269206949,2023-12-07T04:11:57.117876500,2023-12-07T05:11:57.117876500
16053.622532310781,172062.7084836326,-62055.73845726853,2023-12-07T05:11:57.117876500,2023-12-07T06:11:57.117876500
14496.457767430233,171275.19520873122,-61703.72422617206,2023-12-07T06:11:57.117876500,2023-12-07T07:11:57.117876500
12925.656142267273,170344.8869460151,-61299.32160336889,2023-12-07T07:11:57.117876500,2023-12-07T08:11:57.117876500
11342.136747920518,169269.88602206716,-60841.90514018981,2023-12-07T08:11:57.117876500,2023-12-07T09:11:57.117876500
9746.831040129055,168048.01489174707,-60330.73862689842,2023-12-07T09:11:57.117876500,2023-12-07T10:11:57.117876500
8140.740868623547,166676.8438471649,-59765.01357339951,2023-12-07T10:11:57.117876500,2023-12-07T11:11:57.117876500
7064.865115462181,165684.13959454498,-59359.180747316546,2023-12-07T11:11:57.117876500,2023-12-07T11:31:52.078067500
1404.4527162007164,159357.3993222188,-56824.64015521929,2023-12-07T14:46:30.000000000,2023-12-07T14:53:55.000000000
-808.8061833400719,156363.6934135276,-55645.76892377219,2023-12-07T15:40:55.000000000,2023-12-07T16:40:55.000000000
-1735.3374878065313,155029.86803136123,-55123.186141208396,2023-12-07T16:40:55.000000000,2023-12-07T16:48:20.000000000
-2841.115637682824,153357.3631559939,-54470.42676271597,2023-12-07T17:23:35.000000000,2023-12-07T17:25:45.000000000
-3644.860332799198,152090.7435694732,-53977.60089846235,2023-12-07T17:50:55.000000000,2023-12-07T17:57:05.000000000
-4208.117074083487,151177.00490293774,-53622.82901446685,2023-12-07T18:10:35.000000000,2023-12-07T18:18:05.000000000
58332.83270975866,93815.19108237987,-36636.78933421133,2023-12-09T05:10:00.000000000,2023-12-09T05:16:25.000000000
59389.224263699456,108748.57088064209,-42018.16048820754,2023-12-09T07:53:30.000000000,2023-12-09T08:20:20.000000000
33768.087781479,169375.3401162805,-61954.76527821931,2023-12-10T03:12:00.395597500,2023-12-10T04:12:00.395597500
45651.46702086041,166641.91861774737,-61777.10760644757,2023-12-10T04:12:00.395597500,2023-12-10T05:12:00.395597500
44428.39766335436,167780.9045594401,-62102.86885510549,2023-12-10T05:12:00.395597500,2023-12-10T06:12:00.395597500
43170.14848895061,168783.35397736903,-62377.331710545215,2023-12-10T06:12:00.395597500,2023-12-10T07:12:00.395597500
41877.965588758365,169650.08317211005,-62600.860139092794,2023-12-10T07:12:00.395597500,2023-12-10T08:12:00.395597500
40553.00708577667,170381.70167183905,-62773.73669515219,2023-12-10T08:12:00.395597500,2023-12-10T09:12:00.395597500
39196.37303141772,170978.6259138024,-62896.17750458132,2023-12-10T09:12:00.395597500,2023-12-10T10:12:00.395597500
37809.1109366839,171441.08518296925,-62968.32898711251,2023-12-10T10:12:00.395597500,2023-12-10T11:12:00.395597500
36392.192020533366,171769.10030584547,-62990.25986262275,2023-12-10T11:12:00.395597500,2023-12-10T12:12:00.395597500
34946.56035549953,171962.51433458642,-62961.97685372005,2023-12-10T12:12:00.395597500,2023-12-10T13:12:00.395597500
33473.11545983701,172020.97438175013,-62883.41437633356,2023-12-10T13:12:00.395597500,2023-12-10T14:12:00.395597500
31972.728271274413,171943.9364798828,-62754.43698658296,2023-12-10T14:12:00.395597500,2023-12-10T15:12:00.395597500
30446.242024971612,171730.65868188467,-62574.83871119607,2023-12-10T15:12:00.395597500,2023-12-10T16:12:00.395597500
28894.47814805206,171380.19048551953,-62344.34602303218,2023-12-10T16:12:00.395597500,2023-12-10T17:12:00.395597500
27318.23590636563,170891.36522436666,-62062.60612734654,2023-12-10T17:12:00.395597500,2023-12-10T18:12:00.395597500
25718.31730817704,170262.80686109216,-61729.1940871901,2023-12-10T18:12:00.395597500,2023-12-10T19:12:00.395597500
24095.515613930085,169492.90390153334,-61343.59695354963,2023-12-10T19:12:00.395597500,2023-12-10T20:12:00.395597500
22450.630271734353,168579.80073965175,-60905.222144164305,2023-12-10T20:12:00.395597500,2023-12-10T21:12:00.395597500
20784.465629540868,167521.3724416674,-60413.38895319434,2023-12-10T21:12:00.395597500,2023-12-10T22:12:00.395597500
19097.863601919205,166315.23872038422,-59867.32529482888,2023-12-10T22:12:00.395597500,2023-12-10T23:12:00.395597500
17391.66442964247,164958.6828924876,-59266.142147895596,2023-12-10T23:12:00.395597500,2023-12-11T00:12:00.395597500
16280.238108258825,164005.5297883033,-58849.69627882898,2023-12-11T00:12:00.395597500,2023-12-11T00:37:11.143143500
60831.27501615018,73606.96645789304,-30635.817543565772,2023-12-12T14:24:10.000000000,2023-12-12T15:24:10.000000000
62312.345213220186,79861.28004717677,-32950.57794469922,2023-12-12T15:24:10.000000000,2023-12-12T16:24:10.000000000
63535.10376239285,85771.39869333565,-35124.099154205695,2023-12-12T16:24:10.000000000,2023-12-12T17:24:10.000000000
64855.73639919375,96627.74723519641,-39042.87868294387,2023-12-12T17:24:10.000000000,2023-12-12T18:24:10.000000000
65337.85811835953,96672.32947062989,-39097.247450422496,2023-12-12T18:24:10.000000000,2023-12-12T19:24:10.000000000
65967.55606590644,101708.19412092918,-40916.46233108301,2023-12-12T19:24:10.000000000,2023-12-12T20:24:10.000000000
66441.67386478075,106491.9550304334,-42634.56615655719,2023-12-12T20:24:10.000000000,2023-12-12T21:24:10.000000000
66775.28333014555,111038.56305882036,-44257.946283951635,2023-12-12T21:24:10.000000000,2023-12-12T22:24:10.000000000
66981.055715008,115360.9398642583,-45792.09347814377,2023-12-12T22:24:10.000000000,2023-12-12T23:24:10.000000000
67069.75929976493,119470.33275240082,-47241.76775243093,2023-12-12T23:24:10.000000000,2023-12-13T00:24:10.000000000
67050.62963721591,123376.59278859498,-48611.12162162368,2023-12-13T00:24:10.000000000,2023-12-13T01:24:10.000000000
66931.65428048391,127088.39300820597,-49903.79938482966,2023-12-13T01:24:10.000000000,2023-12-13T02:24:10.000000000
66719.79456903275,130613.40280830217,-51123.01663502871,2023-12-13T02:24:10.000000000,2023-12-13T03:24:10.000000000
66421.15559926987,133958.4290540761,-52271.62133629375,2023-12-13T03:24:10.000000000,2023-12-13T04:24:10.000000000
66041.12628712387,137129.5319411815,-53352.14385609609,2023-12-13T04:24:10.000000000,2023-12-13T05:24:10.000000000
65584.48815060852,140132.117706574,-54366.84201145051,2023-12-13T05:24:10.000000000,2023-12-13T06:24:10.000000000
63702.1890376597,144368.62713047353,-55689.50580286108,2023-12-13T06:24:10.000000000,2023-12-13T07:24:10.000000000
64457.99510589244,145650.5540840597,-56206.62308502357,2023-12-13T07:24:10.000000000,2023-12-13T08:24:10.000000000
63795.3896761689,148174.59412975115,-57035.12055464133,2023-12-13T08:24:10.000000000,2023-12-13T09:24:10.000000000
63070.79065805988,150546.595261117,-57804.676702474404,2023-12-13T09:24:10.000000000,2023-12-13T10:24:10.000000000
62287.00748739221,152769.64494940624,-58516.58769085722,2023-12-13T10:24:10.000000000,2023-12-13T11:24:10.000000000
61446.59030943583,154846.49225429964,-59172.01314461416,2023-12-13T11:24:10.000000000,2023-12-13T12:24:10.000000000
60551.8680766335,156779.5789432512,-59771.98574348856,2023-12-13T12:24:10.000000000,2023-12-13T13:24:10.000000000
59604.970764110796,158571.06114439535,-60317.425366806194,2023-12-13T13:24:10.000000000,2023-12-13T14:24:10.000000000
58607.84897567572,160222.82918438254,-60809.14560764915,2023-12-13T14:24:10.000000000,2023-12-13T15:24:10.000000000
57669.68797729699,161593.38034139515,-61207.14125259237,2023-12-13T15:24:10.000000000,2023-12-13T16:12:04.046208000
62182.3858804892,61541.97608946529,-27532.538979749264,2023-12-16T01:53:50.000000000,2023-12-16T01:56:50.000000000
64962.042395641656,69645.55803800304,-30609.925536936476,2023-12-16T03:04:15.000000000,2023-12-16T03:14:05.000000000
66337.01095762043,160226.173181717,-61757.40296349239,2023-12-17T05:07:08.052272500,2023-12-17T06:07:08.052272500
65289.734579588156,161500.994808633,-62067.83364426844,2023-12-17T06:07:08.052272500,2023-12-17T07:07:08.052272500
64191.80281873229,162646.2086808928,-62327.22651220307,2023-12-17T07:07:08.052272500,2023-12-17T08:07:08.052272500
55062.797050548696,165052.4152903084,-62024.05039352194,2023-12-17T08:07:08.052272500,2023-12-17T09:07:08.052272500
61849.06315337358,164550.27217125037,-62694.26203922834,2023-12-17T09:07:08.052272500,2023-12-17T10:07:08.052272500
60606.56239863222,165309.88541228214,-62802.41755493489,2023-12-17T10:07:08.052272500,2023-12-17T11:07:08.052272500
59318.02351711691,165941.4196499694,-62860.55298683604,2023-12-17T11:07:08.052272500,2023-12-17T12:07:08.052272500
57984.398035932936,166444.8048866684,-62868.75331880919,2023-12-17T12:07:08.052272500,2023-12-17T13:07:08.052272500
56606.55946740389,166819.7856455146,-62827.03412736305,2023-12-17T13:07:08.052272500,2023-12-17T14:07:08.052272500
55185.31937521638,167065.9238594235,-62735.34964606715,2023-12-17T14:07:08.052272500,2023-12-17T15:07:08.052272500
53721.43091058913,167182.59557947423,-62593.582779014636,2023-12-17T15:07:08.052272500,2023-12-17T16:07:08.052272500
52215.591808461366,167168.9833577673,-62401.55072980264,2023-12-17T16:07:08.052272500,2023-12-17T17:07:08.052272500
50668.45347868259,167024.07451473497,-62159.000901648666,2023-12-17T17:07:08.052272500,2023-12-17T18:07:08.052272500
49080.62233072852,166746.64919236212,-61865.613084218785,2023-12-17T18:07:08.052272500,2023-12-17T19:07:08.052272500
47452.66530671475,166335.27368181307,-61520.9907959991,2023-12-17T19:07:08.052272500,2023-12-17T20:07:08.052272500
45785.1180981229,165788.28994499578,-61124.660346226454,2023-12-17T20:07:08.052272500,2023-12-17T21:07:08.052272500
44078.494935959316,165103.80800529206,-60676.06964932131,2023-12-17T21:07:08.052272500,2023-12-17T22:07:08.052272500
42333.25997291289,164279.65945850097,-60174.581625417195,2023-12-17T22:07:08.052272500,2023-12-17T23:07:08.052272500
40549.87148208943,163313.41402169922,-59619.46428077567,2023-12-17T23:07:08.052272500,2023-12-18T00:07:08.052272500
37399.53717196368,161269.75721155846,-58523.274648992556,2023-12-18T00:07:08.052272500,2023-12-18T01:07:08.052272500
36870.411405530314,160943.41593808724,-58344.93968494444,2023-12-18T01:07:08.052272500,2023-12-18T02:07:08.052272500
34975.214619151644,159533.22161630078,-57623.55859130303,2023-12-18T02:07:08.052272500,2023-12-18T03:07:00.792978500
22937.274340165208,147751.74603068785,-52079.01877640312,2023-12-18T08:30:10.000000000,2023-12-18T08:39:30.000000000
16251.385692018092,139119.40939610408,-48292.40204342696,2023-12-18T11:38:25.000000000,2023-12-18T11:41:25.000000000
75099.16608526543,156147.10031219444,-61906.88726627142,2023-12-20T17:59:18.407156000,2023-12-20T18:59:18.407156000
74118.38767934505,157452.64970232762,-62179.32932895642,2023-12-20T18:59:18.407156000,2023-12-20T19:59:18.407156000
73078.45871273456,158631.04685240984,-62400.64116542459,2023-12-20T19:59:18.407156000,2023-12-20T20:59:18.407156000
71980.68252161272,159682.80469701104,-62571.18898762881,2023-12-20T20:59:18.407156000,2023-12-20T21:59:18.407156000
72216.93662712422,159222.69347176075,-62457.764965909984,2023-12-20T21:59:18.407156000,2023-12-20T22:59:18.407156000
69616.26504989021,161407.53812012184,-62761.09488324581,2023-12-20T22:59:18.407156000,2023-12-20T23:59:18.407156000
68351.7253252479,162080.63424274177,-62780.82480713515,2023-12-20T23:59:18.407156000,2023-12-21T00:59:18.407156000
67033.55696631546,162627.3333150752,-62750.5402928848,2023-12-21T00:59:18.407156000,2023-12-21T01:59:18.407156000
65662.60147592648,163047.2473896106,-62670.25086061914,2023-12-21T01:59:18.407156000,2023-12-21T02:59:18.407156000
64239.63499466724,163339.80762406965,-62539.90605893348,2023-12-21T02:59:18.407156000,2023-12-21T03:59:18.407156000
62765.36736325673,163504.2602559668,-62359.385892874125,2023-12-21T03:59:18.407156000,2023-12-21T04:59:18.407156000
61240.441755310836,163539.65648568692,-62128.492979983836,2023-12-21T04:59:18.407156000,2023-12-21T05:59:18.407156000
59665.45236236615,163444.85241386897,-61846.965512635776,2023-12-21T05:59:18.407156000,2023-12-21T06:59:18.407156000
58040.93048409238,163218.49272509696,-61514.46693023043,2023-12-21T06:59:18.407156000,2023-12-21T07:59:18.407156000
56367.35915978184,162859.00386050626,-61130.575789398245,2023-12-21T07:59:18.407156000,2023-12-21T08:59:18.407156000
56563.79072596016,161667.3787303275,-60771.91265459329,2023-12-21T08:59:18.407156000,2023-12-21T09:59:18.407156000
52874.845964258006,161733.2113235463,-60206.58857098642,2023-12-21T09:59:18.407156000,2023-12-21T10:59:18.407156000
51056.64541975975,160962.52950734567,-59665.24447839015,2023-12-21T10:59:18.407156000,2023-12-21T11:59:18.407156000
49190.94578016168,160049.9645084109,-59070.02107984915,2023-12-21T11:59:18.407156000,2023-12-21T12:59:18.407156000
47278.05130550323,158992.61351130164,-58420.05953876814,2023-12-21T12:59:18.407156000,2023-12-21T13:59:18.407156000
45318.241166121945,157787.24009005385,-57714.388506627976,2023-12-21T13:59:18.407156000,2023-12-21T14:59:18.407156000
43311.775478477335,156430.23853276664,-56951.9172270299,2023-12-21T14:59:18.407156000,2023-12-21T15:59:14.226915000
73727.88805394214,63223.65496030354,-32416.089590387706,2023-12-23T04:11:45.000000000,2023-12-23T05:11:45.000000000
76227.20501213643,69002.8373745665,-34667.03059665177,2023-12-23T05:11:45.000000000,2023-12-23T06:11:45.000000000
78425.58614814779,74498.97451240335,-36777.407868385046,2023-12-23T06:11:45.000000000,2023-12-23T07:11:45.000000000
80359.52622509502,79733.53904613557,-38760.08848438468,2023-12-23T07:11:45.000000000,2023-12-23T08:11:45.000000000
82058.207651694,84724.59485463523,-40625.64588475688,2023-12-23T08:11:45.000000000,2023-12-23T09:11:45.000000000
83545.39589368923,89487.50299852833,-42382.89352506613,2023-12-23T09:11:45.000000000,2023-12-23T10:11:45.000000000
85655.69722828026,104588.09323070475,-47498.762553351924,2023-12-23T10:11:45.000000000,2023-12-23T11:11:45.000000000
85960.70386319318,98379.83752068186,-45601.13371354613,2023-12-23T11:11:45.000000000,2023-12-23T12:11:45.000000000
86919.23716116435,102530.61043727309,-47073.94037728556,2023-12-23T12:11:45.000000000,2023-12-23T13:11:45.000000000
87728.27365367534,106496.47812568981,-48462.435632538014,2023-12-23T13:11:45.000000000,2023-12-23T14:11:45.000000000
88398.11258194811,110285.11443875606,-49770.76164831644,2023-12-23T14:11:45.000000000,2023-12-23T15:11:45.000000000
88937.70831806413,113903.30802630278,-51002.55798597167,2023-12-23T15:11:45.000000000,2023-12-23T16:11:45.000000000
89354.90114119374,117357.08533472024,-52161.0389438348,2023-12-23T16:11:45.000000000,2023-12-23T17:11:45.000000000
89656.59282979932,120651.81226563784,-53249.05195351924,2023-12-23T17:11:45.000000000,2023-12-23T18:11:45.000000000
89848.89216440021,123792.27557690938,-54269.13215834073,2023-12-23T18:11:45.000000000,2023-12-23T19:11:45.000000000
89937.23480812184,126782.75190413378,-55223.54281589809,2023-12-23T19:11:45.000000000,2023-12-23T20:11:45.000000000
89926.4734145776,129627.06565818765,-56114.30475117271,2023-12-23T20:11:45.000000000,2023-12-23T21:11:45.000000000
89820.95867779391,132328.63614369422,-56943.228832458015,2023-12-23T21:11:45.000000000,2023-12-23T22:11:45.000000000
89624.60304950995,134890.51810537613,-57711.93873373727,2023-12-23T22:11:45.000000000,2023-12-23T23:11:45.000000000
87709.51126171384,143855.1437354255,-60179.489791793356,2023-12-23T23:11:45.000000000,2023-12-24T00:11:45.000000000
88973.14330084652,139605.81278311144,-59074.38529622319,2023-12-24T00:11:45.000000000,2023-12-24T01:11:45.000000000
88524.12385679274,141763.7947669492,-59670.594963848744,2023-12-24T01:11:45.000000000,2023-12-24T02:11:45.000000000
87996.50026626595,143791.27208590863,-60211.5614018232,2023-12-24T02:11:45.000000000,2023-12-24T03:11:45.000000000
87392.66088735647,145689.89676675605,-60698.213643476825,2023-12-24T03:11:45.000000000,2023-12-24T04:11:45.000000000
86714.77845012241,147461.0972154137,-61131.374861486336,2023-12-24T04:11:45.000000000,2023-12-24T05:11:45.000000000
85964.83413703127,149106.0911793487,-61511.770725687085,2023-12-24T05:11:45.000000000,2023-12-24T06:11:45.000000000
85347.78712760564,150279.98951844737,-61768.324334223464,2023-12-24T06:11:45.000000000,2023-12-24T06:43:28.167657000
43125.57609645002,145738.38477371022,-52664.39463833673,2023-12-25T07:53:29.019572000,2023-12-25T08:53:29.019572000
40728.46344167375,143603.25824915327,-51560.68736751076,2023-12-25T08:53:29.019572000,2023-12-25T09:53:29.019572000
38274.72856513168,141283.1089210728,-50389.24950238871,2023-12-25T09:53:29.019572000,2023-12-25T10:53:29.019572000
35764.22921378249,138769.65230333176,-49147.55005463641,2023-12-25T10:53:29.019572000,2023-12-25T11:53:29.019572000
34457.91451453757,137412.2304739034,-48486.13910856263,2023-12-25T11:53:29.019572000,2023-12-25T11:54:35.000000000
32644.97194637691,135453.26817804656,-47545.04968717417,2023-12-25T12:13:55.000000000,2023-12-25T12:58:20.000000000
29218.17274889928,131556.20251354115,-45706.37612114302,2023-12-25T13:37:55.000000000,2023-12-25T14:09:50.000000000
77497.83340449209,58889.0314429932,-32522.95200751636,2023-12-26T16:52:05.000000000,2023-12-26T17:12:50.000000000
79317.98803574043,62422.541838459365,-33941.970458591095,2023-12-26T17:37:30.000000000,2023-12-26T17:42:55.000000000
80700.87508772401,65216.75999681891,-35053.37636188609,2023-12-26T18:05:20.000000000,2023-12-26T18:15:30.000000000
93620.63829553782,146843.87976955003,-62133.36712198351,2023-12-27T19:41:19.205053000,2023-12-27T20:41:19.205053000
92214.27394402004,148725.35124995548,-62413.85274387937,2023-12-27T20:41:19.205053000,2023-12-27T21:41:19.205053000
91808.27106605616,149343.1357992592,-62517.28953521066,2023-12-27T21:41:19.205053000,2023-12-27T22:41:19.205053000
90794.1539723119,150415.30583491392,-62633.89442263937,2023-12-27T22:41:19.205053000,2023-12-27T23:41:19.205053000
89709.60197821578,151369.2665436023,-62700.59605747104,2023-12-27T23:41:19.205053000,2023-12-28T00:41:19.205053000
88555.61214089343,152204.88444534215,-62717.55678270858,2023-12-28T00:41:19.205053000,2023-12-28T01:41:19.205053000
87333.07090429064,152921.8595641522,-62684.87025129622,2023-12-28T01:41:19.205053000,2023-12-28T02:41:19.205053000
86042.77086195628,153519.72637766937,-62602.562926368686,2023-12-28T02:41:19.205053000,2023-12-28T03:41:19.205053000
84685.40450387432,153997.84718653667,-62470.59328763043,2023-12-28T03:41:19.205053000,2023-12-28T04:41:19.205053000
83261.56697581141,154355.4086146,-62288.84409770803,2023-12-28T04:41:19.205053000,2023-12-28T05:41:19.205053000
81771.78136653292,154591.41904534667,-62057.13876952762,2023-12-28T05:41:19.205053000,2023-12-28T06:41:19.205053000
80216.48251494294,154704.69739461545,-61775.22485783896,2023-12-28T06:41:19.205053000,2023-12-28T07:41:19.205053000
78596.02093984667,154693.8650242338,-61442.772405564836,2023-12-28T07:41:19.205053000,2023-12-28T08:41:19.205053000
76910.68092922385,154557.33815460055,-61059.384195362596,2023-12-28T08:41:19.205053000,2023-12-28T09:41:19.205053000
75160.6571121981,154293.30335798158,-60624.58445482841,2023-12-28T09:41:19.205053000,2023-12-28T10:41:19.205053000
73346.07095565264,153899.7159803659,-60137.80639963715,2023-12-28T10:41:19.205053000,2023-12-28T11:41:19.205053000
71466.98357572804,153374.28036399686,-59598.39942245072,2023-12-28T11:41:19.205053000,2023-12-28T12:41:19.205053000
69523.38599658452,152714.42750496315,-59005.62213767214,2023-12-28T12:41:19.205053000,2023-12-28T13:41:19.205053000
75876.21075170737,152812.5764034095,-60325.61397510693,2023-12-28T13:41:19.205053000,2023-12-28T14:41:19.205053000
65442.2469846344,150979.66247673304,-57656.4768185153,2023-12-28T14:41:19.205053000,2023-12-28T15:41:19.205053000
63304.3140390255,149897.98823445674,-56898.07789788472,2023-12-28T15:41:19.205053000,2023-12-28T16:41:19.205053000
61101.11739553984,148668.3226502916,-56082.24789267904,2023-12-28T16:41:19.205053000,2023-12-28T17:41:19.205053000
59598.32729134751,147769.93528399867,-55508.00561424361,2023-12-28T17:41:19.205053000,2023-12-28T18:01:24.619342000
75525.73640669858,46219.914932019776,-29200.491744418185,2023-12-30T03:38:10.000000000,2023-12-30T04:28:15.000000000
82138.78175989821,56731.881615377104,-33633.579238998806,2023-12-30T05:45:50.000000000,2023-12-30T06:02:40.000000000
104343.56160403836,136095.72016698276,-61117.64239196691,2023-12-31T05:01:23.197742000,2023-12-31T06:01:23.197742000
103826.22448017706,137806.11746108418,-61488.735814608764,2023-12-31T06:01:23.197742000,2023-12-31T07:01:23.197742000
103224.35229781752,139401.64306596984,-61808.09939689887,2023-12-31T07:01:23.197742000,2023-12-31T08:01:23.197742000
102539.65249661084,140882.928095044,-62076.2844025354,2023-12-31T08:01:23.197742000,2023-12-31T09:01:23.197742000
101773.65888264253,142250.43744432172,-62293.75994661958,2023-12-31T09:01:23.197742000,2023-12-31T10:01:23.197742000
100927.75851515237,143504.4755596796,-62460.918378778624,2023-12-31T10:01:23.197742000,2023-12-31T11:01:23.197742000
100003.19891228327,144645.18854955662,-62578.07819178007,2023-12-31T11:01:23.197742000,2023-12-31T12:01:23.197742000
99001.0890872855,145672.56507242238,-62645.482800552105,2023-12-31T12:01:23.197742000,2023-12-31T13:01:23.197742000
97922.41584513268,146586.4363401417,-62663.30821113559,2023-12-31T13:01:23.197742000,2023-12-31T14:01:23.197742000
96768.05260438472,147386.476261911,-62631.661785979755,2023-12-31T14:01:23.197742000,2023-12-31T15:01:23.197742000
95538.75764216139,148072.19780354094,-62550.58119904892,2023-12-31T15:01:23.197742000,2023-12-31T16:01:23.197742000
94235.18593131153,148642.95108617254,-62420.03692022166,2023-12-31T16:01:23.197742000,2023-12-31T17:01:23.197742000
92857.89306804548,149097.91851208505,-62239.93067350866,2023-12-31T17:01:23.197742000,2023-12-31T18:01:23.197742000
91407.33179690408,149436.10734748264,-62010.095530594226,2023-12-31T18:01:23.197742000,2023-12-31T19:01:23.197742000
89883.86551685006,149656.34430939768,-61730.30116478513,2023-12-31T19:01:23.197742000,2023-12-31T20:01:23.197742000
88287.77034842414,149757.2684073475,-61400.23700048783,2023-12-31T20:01:23.197742000,2023-12-31T21:01:23.197742000
86619.21913991912,149737.31242905586,-61019.51966469161,2023-12-31T21:01:23.197742000,2023-12-31T22:01:23.197742000
84878.30566068916,149594.6998921567,-60587.69031459803,2023-12-31T22:01:23.197742000,2023-12-31T23:01:23.197742000
-8.333333333333333e+28,-8.333333333333333e+28,-8.333333333333333e+28,2023-12-31T23:01:23.197742000,2024-01-01T00:01:23.197742000
81179.3256456248,148933.24218363204,-59568.434015411614,2024-01-01T00:01:23.197742000,2024-01-01T01:01:23.197742000
79221.01125726177,148409.63348244876,-58979.65881356128,2024-01-01T01:01:23.197742000,2024-01-01T02:01:23.197742000
77189.81789826568,147753.79043572623,-58337.05620055236,2024-01-01T02:01:23.197742000,2024-01-01T03:01:23.197742000
75085.41004119089,146962.59834620694,-57639.711309942584,2024-01-01T03:01:23.197742000,2024-01-01T04:01:23.197742000
72907.33612772795,146032.58304117716,-56886.57596789161,2024-01-01T04:01:23.197742000,2024-01-01T05:01:23.197742000
70655.07389049725,144959.8968083615,-56076.489198394665,2024-01-01T05:01:23.197742000,2024-01-01T06:01:23.197742000
68328.0074119589,143740.26667133326,-55208.16013891078,2024-01-01T06:01:23.197742000,2024-01-01T07:01:23.197742000
65925.38221550232,142368.91567884677,-54280.10758604324,2024-01-01T07:01:23.197742000,2024-01-01T08:01:23.197742000
